"","FacilityId","County","FacilityName","Variable","Year_2019","Year_2018","change"
"5660","IL0550450","Franklin","Sesser (PWS)","Total",1060,1062,-2
"5661","IL0190060","Champaign","Seymour Water District (PWS)","percent_lead",0,0,0
"5662","IL0190060","Champaign","Seymour Water District (PWS)","percent_unknown",0,0,0
"5663","IL0190060","Champaign","Seymour Water District (PWS)","percent_unknownnotlead",0,0,0
"5664","IL0190060","Champaign","Seymour Water District (PWS)","Total",156,155,1
"5665","IL0370450","DeKalb","Shabbona (PWS)","percent_lead",10,10,0
"5666","IL0370450","DeKalb","Shabbona (PWS)","percent_unknown",0,0,0
"5667","IL0370450","DeKalb","Shabbona (PWS)","percent_unknownnotlead",0,0,0
"5668","IL0370450","DeKalb","Shabbona (PWS)","Total",360,360,0
"5669","IL0195320","Champaign","Shadowwood MHP","percent_lead",0,0,0
"5670","IL0195320","Champaign","Shadowwood MHP","percent_unknown",100,100,0
"5671","IL0195320","Champaign","Shadowwood MHP","percent_unknownnotlead",0,0,0
"5672","IL0195320","Champaign","Shadowwood MHP","Total",272,272,0
"5673","IL0635225","Grundy","Shady Oaks MHP (PWS)","percent_lead",0,0,0
"5674","IL0635225","Grundy","Shady Oaks MHP (PWS)","percent_unknown",0,100,-100
"5675","IL0635225","Grundy","Shady Oaks MHP (PWS)","percent_unknownnotlead",0,0,0
"5676","IL0635225","Grundy","Shady Oaks MHP (PWS)","Total",365,365,0
"5677","IL1415285","Ogle","Shangri-La MHP (PWS)","percent_lead",0,0,0
"5678","IL1415285","Ogle","Shangri-La MHP (PWS)","percent_unknown",0,0,0
"5679","IL1415285","Ogle","Shangri-La MHP (PWS)","percent_unknownnotlead",0,0,0
"5680","IL1415285","Ogle","Shangri-La MHP (PWS)","Total",149,149,0
"5681","IL0150300","Carroll","Shannon (PWS)","percent_lead",0,0,0
"5682","IL0150300","Carroll","Shannon (PWS)","percent_unknown",0,0,0
"5683","IL0150300","Carroll","Shannon (PWS)","percent_unknownnotlead",0,0,0
"5684","IL0150300","Carroll","Shannon (PWS)","Total",400,400,0
"5685","IL0210030","Christian","Sharpsburg and Neighboring Area Water System (PWS)","percent_lead",0,0,0
"5686","IL0210030","Christian","Sharpsburg and Neighboring Area Water System (PWS)","percent_unknown",0,0,0
"5687","IL0210030","Christian","Sharpsburg and Neighboring Area Water System (PWS)","percent_unknownnotlead",0,0,0
"5688","IL0210030","Christian","Sharpsburg and Neighboring Area Water System (PWS)","Total",305,237,68
"5689","IL1815550","Union","Shawnee Valley PWD (PWS)","percent_lead",0,0,0
"5690","IL1815550","Union","Shawnee Valley PWD (PWS)","percent_unknown",0,0,0
"5691","IL1815550","Union","Shawnee Valley PWD (PWS)","percent_unknownnotlead",0,0,0
"5692","IL1815550","Union","Shawnee Valley PWD (PWS)","Total",317,319,-2
"5693","IL0590350","Gallatin","Shawneetown (PWS)","percent_lead",0,0,0
"5694","IL0590350","Gallatin","Shawneetown (PWS)","percent_unknown",0,27.1,-27.1
"5695","IL0590350","Gallatin","Shawneetown (PWS)","percent_unknownnotlead",26.7,0,26.7
"5696","IL0590350","Gallatin","Shawneetown (PWS)","Total",480,480,0
"5697","IL0110950","Bureau","Sheffield (PWS)","percent_lead",1.7,1.7,0
"5698","IL0110950","Bureau","Sheffield (PWS)","percent_unknown",0,0,0
"5699","IL0110950","Bureau","Sheffield (PWS)","percent_unknownnotlead",0,0,0
"5700","IL0110950","Bureau","Sheffield (PWS)","Total",460,460,0
"5701","IL1730300","Shelby","Shelbyville (PWS)","percent_lead",0,0,0
"5702","IL1730300","Shelby","Shelbyville (PWS)","percent_unknown",35.3,35.5,-0.200000000000003
"5703","IL1730300","Shelby","Shelbyville (PWS)","percent_unknownnotlead",0,0,0
"5704","IL1730300","Shelby","Shelbyville (PWS)","Total",3480,3486,-6
"5705","IL0750800","Iroquois","Sheldon (PWS)","percent_lead",0,0,0
"5706","IL0750800","Iroquois","Sheldon (PWS)","percent_unknown",10.1,10.1,0
"5707","IL0750800","Iroquois","Sheldon (PWS)","percent_unknownnotlead",0,0,0
"5708","IL0750800","Iroquois","Sheldon (PWS)","Total",467,467,0
"5709","IL0995840","LaSalle","Sheridan Correctional Center (PWS)","percent_lead",0,0,0
"5710","IL0995840","LaSalle","Sheridan Correctional Center (PWS)","percent_unknown",100,100,0
"5711","IL0995840","LaSalle","Sheridan Correctional Center (PWS)","percent_unknownnotlead",0,0,0
"5712","IL0995840","LaSalle","Sheridan Correctional Center (PWS)","Total",1,1,0
"5713","IL1310400","Mercer","Sherrard (PWS)","percent_lead",0,0,0
"5714","IL1310400","Mercer","Sherrard (PWS)","percent_unknown",47.3,47.3,0
"5715","IL1310400","Mercer","Sherrard (PWS)","percent_unknownnotlead",0,0,0
"5716","IL1310400","Mercer","Sherrard (PWS)","Total",317,317,0
"5717","IL1170950","Macoupin","Shipman (PWS)","percent_lead",0,0,0
"5718","IL1170950","Macoupin","Shipman (PWS)","percent_unknown",94,100,-6
"5719","IL1170950","Macoupin","Shipman (PWS)","percent_unknownnotlead",0,0,0
"5720","IL1170950","Macoupin","Shipman (PWS)","Total",250,250,0
"5721","IL0975615","Lake","Shoreline Trc MHP (PWS)","percent_lead",0,0,0
"5722","IL0975615","Lake","Shoreline Trc MHP (PWS)","percent_unknown",100,100,0
"5723","IL0975615","Lake","Shoreline Trc MHP (PWS)","percent_unknownnotlead",0,0,0
"5724","IL0975615","Lake","Shoreline Trc MHP (PWS)","Total",149,149,0
"5725","IL1975080","Will","Shorewood (PWS)","percent_lead",0,0,0
"5726","IL1975080","Will","Shorewood (PWS)","percent_unknown",0,0,0
"5727","IL1975080","Will","Shorewood (PWS)","percent_unknownnotlead",0,0,0
"5728","IL1975080","Will","Shorewood (PWS)","Total",6310,6237,73
"5729","IL0530400","Ford","Sibley (PWS)","percent_lead",0,0,0
"5730","IL0530400","Ford","Sibley (PWS)","percent_unknown",0,94.1,-94.1
"5731","IL0530400","Ford","Sibley (PWS)","percent_unknownnotlead",94.1,0,94.1
"5732","IL0530400","Ford","Sibley (PWS)","Total",170,170,0
"5733","IL1830850","Vermilion","Sidell (PWS)","percent_lead",0,0,0
"5734","IL1830850","Vermilion","Sidell (PWS)","percent_unknown",0,0,0
"5735","IL1830850","Vermilion","Sidell (PWS)","percent_unknownnotlead",0,0,0
"5736","IL1830850","Vermilion","Sidell (PWS)","Total",260,260,0
"5737","IL0190850","Champaign","Sidney (PWS)","percent_lead",0,0,0
"5738","IL0190850","Champaign","Sidney (PWS)","percent_unknown",0,0,0
"5739","IL0190850","Champaign","Sidney (PWS)","percent_unknownnotlead",0,0,0
"5740","IL0190850","Champaign","Sidney (PWS)","Total",542,540,2
"5741","IL1730350","Shelby","Sigel (PWS)","percent_lead",0.5,0,0.5
"5742","IL1730350","Shelby","Sigel (PWS)","percent_unknown",59,94.1,-35.1
"5743","IL1730350","Shelby","Sigel (PWS)","percent_unknownnotlead",0,0,0
"5744","IL1730350","Shelby","Sigel (PWS)","Total",183,185,-2
"5745","IL0890040","Kane","Silver Glen Homeowners Association (PWS)","percent_lead",0,0,0
"5746","IL0890040","Kane","Silver Glen Homeowners Association (PWS)","percent_unknown",0,0,0
"5747","IL0890040","Kane","Silver Glen Homeowners Association (PWS)","percent_unknownnotlead",0,0,0
"5748","IL0890040","Kane","Silver Glen Homeowners Association (PWS)","Total",158,157,1
"5749","IL1610700","Rock Island","Silvis (PWS)","percent_lead",16.3,16.5,-0.199999999999999
"5750","IL1610700","Rock Island","Silvis (PWS)","percent_unknown",0,0,0
"5751","IL1610700","Rock Island","Silvis (PWS)","percent_unknownnotlead",0,0,0
"5752","IL1610700","Rock Island","Silvis (PWS)","Total",2615,2590,25
"5753","IL1615750","Rock Island","Silvis Heights Water Corp (PWS)","percent_lead",0,0,0
"5754","IL1615750","Rock Island","Silvis Heights Water Corp (PWS)","percent_unknown",0,0,0
"5755","IL1615750","Rock Island","Silvis Heights Water Corp (PWS)","percent_unknownnotlead",0,0,0
"5756","IL1615750","Rock Island","Silvis Heights Water Corp (PWS)","Total",493,501,-8
"5757","IL1910400","Wayne","Sims (PWS)","percent_lead",0,0,0
"5758","IL1910400","Wayne","Sims (PWS)","percent_unknown",91.9,91.9,0
"5759","IL1910400","Wayne","Sims (PWS)","percent_unknownnotlead",0,0,0
"5760","IL1910400","Wayne","Sims (PWS)","Total",149,149,0
"5761","IL2015685","Winnebago","Six Oaks MHP (PWS)","percent_lead",0,0,0
"5762","IL2015685","Winnebago","Six Oaks MHP (PWS)","percent_unknown",100,100,0
"5763","IL2015685","Winnebago","Six Oaks MHP (PWS)","percent_unknownnotlead",0,0,0
"5764","IL2015685","Winnebago","Six Oaks MHP (PWS)","Total",30,30,0
"5765","IL0312880","Cook","Skokie (PWS)","percent_lead",17.1,7,10.1
"5766","IL0312880","Cook","Skokie (PWS)","percent_unknown",64.1,83.4,-19.3
"5767","IL0312880","Cook","Skokie (PWS)","percent_unknownnotlead",0,0,0
"5768","IL0312880","Cook","Skokie (PWS)","Total",17667,17747,-80
"5769","IL0915526","Kankakee","Skyview Subdivision (PWS)","percent_lead",0,0,0
"5770","IL0915526","Kankakee","Skyview Subdivision (PWS)","percent_unknown",0,100,-100
"5771","IL0915526","Kankakee","Skyview Subdivision (PWS)","percent_unknownnotlead",100,0,100
"5772","IL0915526","Kankakee","Skyview Subdivision (PWS)","Total",28,28,0
"5773","IL0890750","Kane","Sleepy Hollow (PWS)","percent_lead",0,0,0
"5774","IL0890750","Kane","Sleepy Hollow (PWS)","percent_unknown",0,0,0
"5775","IL0890750","Kane","Sleepy Hollow (PWS)","percent_unknownnotlead",0,0,0
"5776","IL0890750","Kane","Sleepy Hollow (PWS)","Total",1015,1015,0
"5777","IL1370030","Morgan","SMG Water Coop (PWS)","percent_lead",0,0,0
"5778","IL1370030","Morgan","SMG Water Coop (PWS)","percent_unknown",0,3.8,-3.8
"5779","IL1370030","Morgan","SMG Water Coop (PWS)","percent_unknownnotlead",3.3,0,3.3
"5780","IL1370030","Morgan","SMG Water Coop (PWS)","Total",1145,1043,102
"5781","IL0050250","Bond","Smithboro (PWS)","percent_lead",0,0,0
"5782","IL0050250","Bond","Smithboro (PWS)","percent_unknown",0,0,0
"5783","IL0050250","Bond","Smithboro (PWS)","percent_unknownnotlead",0,0,0
"5784","IL0050250","Bond","Smithboro (PWS)","Total",72,72,0
"5785","IL0570850","Fulton","Smithfield (PWS)","percent_lead",0,0,0
"5786","IL0570850","Fulton","Smithfield (PWS)","percent_unknown",0,0,0
"5787","IL0570850","Fulton","Smithfield (PWS)","percent_unknownnotlead",0,0,0
"5788","IL0570850","Fulton","Smithfield (PWS)","Total",141,120,21
"5789","IL1631300","St. Clair","Smithton (PWS)","percent_lead",0,0,0
"5790","IL1631300","St. Clair","Smithton (PWS)","percent_unknown",0.6,0.6,0
"5791","IL1631300","St. Clair","Smithton (PWS)","percent_unknownnotlead",0,29.4,-29.4
"5792","IL1631300","St. Clair","Smithton (PWS)","Total",1758,1758,0
"5793","IL0495350","Effingham","Snake Trail Water Association (PWS)","percent_lead",0,0,0
"5794","IL0495350","Effingham","Snake Trail Water Association (PWS)","percent_unknown",0,0,0
"5795","IL0495350","Effingham","Snake Trail Water Association (PWS)","percent_unknownnotlead",0,0,0
"5796","IL0495350","Effingham","Snake Trail Water Association (PWS)","Total",51,50,1
"5797","IL0374870","DeKalb","Somonauk (PWS)","percent_lead",0,0,0
"5798","IL0374870","DeKalb","Somonauk (PWS)","percent_unknown",56.9,56.3,0.600000000000001
"5799","IL0374870","DeKalb","Somonauk (PWS)","percent_unknownnotlead",0,0,0
"5800","IL0374870","DeKalb","Somonauk (PWS)","Total",737,737,0
"5801","IL0050300","Bond","Sorento (PWS)","percent_lead",0,0,0
"5802","IL0050300","Bond","Sorento (PWS)","percent_unknown",97.4,97.4,0
"5803","IL0050300","Bond","Sorento (PWS)","percent_unknownnotlead",0,0,0
"5804","IL0050300","Bond","Sorento (PWS)","Total",228,234,-6
"5805","IL0310200","Cook","South Barrington (PWS)","percent_lead",0,0,0
"5806","IL0310200","Cook","South Barrington (PWS)","percent_unknown",0,0,0
"5807","IL0310200","Cook","South Barrington (PWS)","percent_unknownnotlead",0,0,0
"5808","IL0310200","Cook","South Barrington (PWS)","Total",387,335,52
"5809","IL2010460","Winnebago","South Bluff MHP (PWS)","percent_lead",0,0,0
"5810","IL2010460","Winnebago","South Bluff MHP (PWS)","percent_unknown",0,0,0
"5811","IL2010460","Winnebago","South Bluff MHP (PWS)","percent_unknownnotlead",0,0,0
"5812","IL2010460","Winnebago","South Bluff MHP (PWS)","Total",223,223,0
"5813","IL0312940","Cook","South Chicago Heights (PWS)","percent_lead",84.5,87.4,-2.90000000000001
"5814","IL0312940","Cook","South Chicago Heights (PWS)","percent_unknown",0,0,0
"5815","IL0312940","Cook","South Chicago Heights (PWS)","percent_unknownnotlead",0,0,0
"5816","IL0312940","Cook","South Chicago Heights (PWS)","Total",1612,1611,1
"5817","IL0890800","Kane","South Elgin (PWS)","percent_lead",0,0,0
"5818","IL0890800","Kane","South Elgin (PWS)","percent_unknown",0,0,0
"5819","IL0890800","Kane","South Elgin (PWS)","percent_unknownnotlead",0,0,0
"5820","IL0890800","Kane","South Elgin (PWS)","Total",8064,8023,41
"5821","IL0570010","Fulton","South Fulton Water District (PWS)","percent_lead",0,0,0
"5822","IL0570010","Fulton","South Fulton Water District (PWS)","percent_unknown",0,0,0
"5823","IL0570010","Fulton","South Fulton Water District (PWS)","percent_unknownnotlead",0,0,0
"5824","IL0570010","Fulton","South Fulton Water District (PWS)","Total",581,580,1
"5825","IL0775400","Jackson","South Highway PWD (PWS)","percent_lead",0,0,0
"5826","IL0775400","Jackson","South Highway PWD (PWS)","percent_unknown",59.2,59.3,-0.0999999999999943
"5827","IL0775400","Jackson","South Highway PWD (PWS)","percent_unknownnotlead",0,0,0
"5828","IL0775400","Jackson","South Highway PWD (PWS)","Total",2036,2031,5
"5829","IL0312970","Cook","South Holland (PWS)","percent_lead",3.4,3.4,0
"5830","IL0312970","Cook","South Holland (PWS)","percent_unknown",0.4,0.4,0
"5831","IL0312970","Cook","South Holland (PWS)","percent_unknownnotlead",0,0,0
"5832","IL0312970","Cook","South Holland (PWS)","Total",8505,8505,0
"5833","IL1370400","Morgan","South Jacksonville (PWS)","percent_lead",38.4,38.5,-0.100000000000001
"5834","IL1370400","Morgan","South Jacksonville (PWS)","percent_unknown",13.3,13.2,0.100000000000001
"5835","IL1370400","Morgan","South Jacksonville (PWS)","percent_unknownnotlead",19.7,19.7,0
"5836","IL1370400","Morgan","South Jacksonville (PWS)","Total",1523,1520,3
"5837","IL1010020","Lawrence","South Lawrence Water Corp (PWS)","percent_lead",0.4,0.4,0
"5838","IL1010020","Lawrence","South Lawrence Water Corp (PWS)","percent_unknown",15.1,17,-1.9
"5839","IL1010020","Lawrence","South Lawrence Water Corp (PWS)","percent_unknownnotlead",0,0,0
"5840","IL1010020","Lawrence","South Lawrence Water Corp (PWS)","Total",465,458,7
"5841","IL1170060","Macoupin","South Palmyra Water Commission (PWS)","percent_lead",0,0,0
"5842","IL1170060","Macoupin","South Palmyra Water Commission (PWS)","percent_unknown",0,0,0
"5843","IL1170060","Macoupin","South Palmyra Water Commission (PWS)","percent_unknownnotlead",0,0,0
"5844","IL1170060","Macoupin","South Palmyra Water Commission (PWS)","Total",335,325,10
"5845","IL0310140","Cook","South Palos Township Sanitary District (PWS)","percent_lead",0,0,0
"5846","IL0310140","Cook","South Palos Township Sanitary District (PWS)","percent_unknown",0,0,0
"5847","IL0310140","Cook","South Palos Township Sanitary District (PWS)","percent_unknownnotlead",0,0,0
"5848","IL0310140","Cook","South Palos Township Sanitary District (PWS)","Total",537,537,0
"5849","IL1790650","Tazewell","South Pekin (PWS)","percent_lead",0,0,0
"5850","IL1790650","Tazewell","South Pekin (PWS)","percent_unknown",0,0,0
"5851","IL1790650","Tazewell","South Pekin (PWS)","percent_unknownnotlead",28.1,0,28.1
"5852","IL1790650","Tazewell","South Pekin (PWS)","Total",417,7,410
"5853","IL1970140","Will","South Ridge MHC (PWS)","percent_lead",0,0,0
"5854","IL1970140","Will","South Ridge MHC (PWS)","percent_unknown",100,100,0
"5855","IL1970140","Will","South Ridge MHC (PWS)","percent_unknownnotlead",0,0,0
"5856","IL1970140","Will","South Ridge MHC (PWS)","Total",31,31,0
"5857","IL1190970","Madison","South Roxana (PWS)","percent_lead",0,0,0
"5858","IL1190970","Madison","South Roxana (PWS)","percent_unknown",0,0,0
"5859","IL1190970","Madison","South Roxana (PWS)","percent_unknownnotlead",0,0,0
"5860","IL1190970","Madison","South Roxana (PWS)","Total",800,800,0
"5861","IL1670080","Sangamon","South Sangamon Water Commission (PWS)","percent_lead",0,0,0
"5862","IL1670080","Sangamon","South Sangamon Water Commission (PWS)","percent_unknown",0,0,0
"5863","IL1670080","Sangamon","South Sangamon Water Commission (PWS)","percent_unknownnotlead",0,100,-100
"5864","IL1670080","Sangamon","South Sangamon Water Commission (PWS)","Total",51,40,11
"5865","IL0317370","Cook","South Stickny SD (PWS)","percent_lead",0.9,0.9,0
"5866","IL0317370","Cook","South Stickny SD (PWS)","percent_unknown",0,0,0
"5867","IL0317370","Cook","South Stickny SD (PWS)","percent_unknownnotlead",0,0,0
"5868","IL0317370","Cook","South Stickny SD (PWS)","Total",9284,9283,1
"5869","IL0630650","Grundy","South Wilmington (PWS)","percent_lead",0,0,0
"5870","IL0630650","Grundy","South Wilmington (PWS)","percent_unknown",100,100,0
"5871","IL0630650","Grundy","South Wilmington (PWS)","percent_unknownnotlead",0,0,0
"5872","IL0630650","Grundy","South Wilmington (PWS)","Total",321,321,0
"5873","IL1977490","Will","Southeast Joliet Sanitary District (PWS)","percent_lead",0,0,0
"5874","IL1977490","Will","Southeast Joliet Sanitary District (PWS)","percent_unknown",0,0,0
"5875","IL1977490","Will","Southeast Joliet Sanitary District (PWS)","percent_unknownnotlead",0,0,0
"5876","IL1977490","Will","Southeast Joliet Sanitary District (PWS)","Total",610,600,10
"5877","IL0430060","DuPage","Southeast Regional Water Facility (PWS)","percent_lead",0,0,0
"5878","IL0430060","DuPage","Southeast Regional Water Facility (PWS)","percent_unknown",0,0,0
"5879","IL0430060","DuPage","Southeast Regional Water Facility (PWS)","percent_unknownnotlead",0,0,0
"5880","IL0430060","DuPage","Southeast Regional Water Facility (PWS)","Total",1693,1657,36
"5881","IL1195550","Madison","Southern Illinois University - Edwardsville (PWS)","percent_lead",0,0,0
"5882","IL1195550","Madison","Southern Illinois University - Edwardsville (PWS)","percent_unknown",0,0,0
"5883","IL1195550","Madison","Southern Illinois University - Edwardsville (PWS)","percent_unknownnotlead",0,0,0
"5884","IL1195550","Madison","Southern Illinois University - Edwardsville (PWS)","Total",108,108,0
"5885","IL0030020","Alexander","Southwater Inc (PWS)","percent_lead",0,0,0
"5886","IL0030020","Alexander","Southwater Inc (PWS)","percent_unknown",0,0,0
"5887","IL0030020","Alexander","Southwater Inc (PWS)","percent_unknownnotlead",0,0,0
"5888","IL0030020","Alexander","Southwater Inc (PWS)","Total",926,942,-16
"5889","IL1230200","Marshall","Sparland (PWS)","percent_lead",0,0,0
"5890","IL1230200","Marshall","Sparland (PWS)","percent_unknown",100,100,0
"5891","IL1230200","Marshall","Sparland (PWS)","percent_unknownnotlead",0,0,0
"5892","IL1230200","Marshall","Sparland (PWS)","Total",199,199,0
"5893","IL1570600","Randolph","Sparta (PWS)","percent_lead",0,0,0
"5894","IL1570600","Randolph","Sparta (PWS)","percent_unknown",34.3,34.4,-0.100000000000001
"5895","IL1570600","Randolph","Sparta (PWS)","percent_unknownnotlead",0,0,0
"5896","IL1570600","Randolph","Sparta (PWS)","Total",2621,2625,-4
"5897","IL1135140","McLean","Spin Lake Homeowners Association, Inc. (PWS)","percent_lead",0,0,0
"5898","IL1135140","McLean","Spin Lake Homeowners Association, Inc. (PWS)","percent_unknown",100,100,0
"5899","IL1135140","McLean","Spin Lake Homeowners Association, Inc. (PWS)","percent_unknownnotlead",0,0,0
"5900","IL1135140","McLean","Spin Lake Homeowners Association, Inc. (PWS)","Total",81,81,0
"5901","IL0315145","Cook","Spring Lakes MHP (PWS)","percent_lead",0,0,0
"5902","IL0315145","Cook","Spring Lakes MHP (PWS)","percent_unknown",0,0,0
"5903","IL0315145","Cook","Spring Lakes MHP (PWS)","percent_unknownnotlead",0,0,0
"5904","IL0315145","Cook","Spring Lakes MHP (PWS)","Total",450,450,0
"5905","IL0111000","Bureau","Spring Valley (PWS)","percent_lead",0,0,0
"5906","IL0111000","Bureau","Spring Valley (PWS)","percent_unknown",83.6,85.4,-1.80000000000001
"5907","IL0111000","Bureau","Spring Valley (PWS)","percent_unknownnotlead",0,0,0
"5908","IL0111000","Bureau","Spring Valley (PWS)","Total",2449,2444,5
"5909","IL1930450","White","Springerton (PWS)","percent_lead",0,0,0
"5910","IL1930450","White","Springerton (PWS)","percent_unknown",0,0,0
"5911","IL1930450","White","Springerton (PWS)","percent_unknownnotlead",0,0,0
"5912","IL1930450","White","Springerton (PWS)","Total",110,110,0
"5913","IL1671200","Sangamon","Springfield (PWS)","percent_lead",0.2,0.1,0.1
"5914","IL1671200","Sangamon","Springfield (PWS)","percent_unknown",19.8,26,-6.2
"5915","IL1671200","Sangamon","Springfield (PWS)","percent_unknownnotlead",78,72.6,5.40000000000001
"5916","IL1671200","Sangamon","Springfield (PWS)","Total",54996,54843,153
"5917","IL0910700","Kankakee","St Anne (PWS)","percent_lead",0,0,0
"5918","IL0910700","Kankakee","St Anne (PWS)","percent_unknown",99.8,94,5.8
"5919","IL0910700","Kankakee","St Anne (PWS)","percent_unknownnotlead",0,0,0
"5920","IL0910700","Kankakee","St Anne (PWS)","Total",485,531,-46
"5921","IL0950500","Knox","St Augustine (PWS)","percent_lead",0,0,0
"5922","IL0950500","Knox","St Augustine (PWS)","percent_unknown",0,0,0
"5923","IL0950500","Knox","St Augustine (PWS)","percent_unknownnotlead",0,0,0
"5924","IL0950500","Knox","St Augustine (PWS)","Total",71,71,0
"5925","IL0894830","Kane","St Charles (PWS)","percent_lead",3.6,3.6,0
"5926","IL0894830","Kane","St Charles (PWS)","percent_unknown",73.5,73.7,-0.200000000000003
"5927","IL0894830","Kane","St Charles (PWS)","percent_unknownnotlead",0,0,0
"5928","IL0894830","Kane","St Charles (PWS)","Total",12543,12509,34
"5929","IL0510250","Fayette","St Elmo (PWS)","percent_lead",0,0,0
"5930","IL0510250","Fayette","St Elmo (PWS)","percent_unknown",0,21.2,-21.2
"5931","IL0510250","Fayette","St Elmo (PWS)","percent_unknownnotlead",18.1,0,18.1
"5932","IL0510250","Fayette","St Elmo (PWS)","Total",742,746,-4
"5933","IL1010250","Lawrence","St Francisville (PWS)","percent_lead",0,0,0
"5934","IL1010250","Lawrence","St Francisville (PWS)","percent_unknown",0,46.1,-46.1
"5935","IL1010250","Lawrence","St Francisville (PWS)","percent_unknownnotlead",38.2,0,38.2
"5936","IL1010250","Lawrence","St Francisville (PWS)","Total",288,334,-46
"5937","IL1190950","Madison","St Jacob (PWS)","percent_lead",1.5,0,1.5
"5938","IL1190950","Madison","St Jacob (PWS)","percent_unknown",84.8,86.5,-1.7
"5939","IL1190950","Madison","St Jacob (PWS)","percent_unknownnotlead",0,0,0
"5940","IL1190950","Madison","St Jacob (PWS)","Total",787,777,10
"5941","IL1631200","St. Clair","St Libory (PWS)","percent_lead",0,0,0
"5942","IL1631200","St. Clair","St Libory (PWS)","percent_unknown",0.4,0.4,0
"5943","IL1631200","St. Clair","St Libory (PWS)","percent_unknownnotlead",0,0,0
"5944","IL1631200","St. Clair","St Libory (PWS)","Total",238,238,0
"5945","IL0510300","Fayette","St Peter (PWS)","percent_lead",0,0,0
"5946","IL0510300","Fayette","St Peter (PWS)","percent_unknown",0,0,0
"5947","IL0510300","Fayette","St Peter (PWS)","percent_unknownnotlead",0,0,0
"5948","IL0510300","Fayette","St Peter (PWS)","Total",168,172,-4
"5949","IL0275250","Clinton","St Rose Pwd (PWS)","percent_lead",0,0,0
"5950","IL0275250","Clinton","St Rose Pwd (PWS)","percent_unknown",98,99.7,-1.7
"5951","IL0275250","Clinton","St Rose Pwd (PWS)","percent_unknownnotlead",0,0,0
"5952","IL0275250","Clinton","St Rose Pwd (PWS)","Total",665,662,3
"5953","IL1550300","Putnam","Standard (PWS)","percent_lead",0,0,0
"5954","IL1550300","Putnam","Standard (PWS)","percent_unknown",0,0,0
"5955","IL1550300","Putnam","Standard (PWS)","percent_unknownnotlead",0,0,0
"5956","IL1550300","Putnam","Standard (PWS)","Total",115,115,0
"5957","IL1131000","McLean","Stanford (PWS)","percent_lead",0,0,0
"5958","IL1131000","McLean","Stanford (PWS)","percent_unknown",83.2,83.5,-0.299999999999997
"5959","IL1131000","McLean","Stanford (PWS)","percent_unknownnotlead",0,0,0
"5960","IL1131000","McLean","Stanford (PWS)","Total",358,357,1
"5961","IL1977910","Will","Stateville Correctional Center (PWS)","percent_lead",0,0,0
"5962","IL1977910","Will","Stateville Correctional Center (PWS)","percent_unknown",100,100,0
"5963","IL1977910","Will","Stateville Correctional Center (PWS)","percent_unknownnotlead",0,0,0
"5964","IL1977910","Will","Stateville Correctional Center (PWS)","Total",24,24,0
"5965","IL1171050","Macoupin","Staunton (PWS)","percent_lead",0,0,0
"5966","IL1171050","Macoupin","Staunton (PWS)","percent_unknown",0,0,0
"5967","IL1171050","Macoupin","Staunton (PWS)","percent_unknownnotlead",0,0,0
"5968","IL1171050","Macoupin","Staunton (PWS)","Total",3289,3289,0
"5969","IL1570650","Randolph","Steeleville (PWS)","percent_lead",0,0,0
"5970","IL1570650","Randolph","Steeleville (PWS)","percent_unknown",0,0,0
"5971","IL1570650","Randolph","Steeleville (PWS)","percent_unknownnotlead",0,0,0
"5972","IL1570650","Randolph","Steeleville (PWS)","Total",921,951,-30
"5973","IL0437160","DuPage","Steeple Run Subdivision (PWS)","percent_lead",0,0,0
"5974","IL0437160","DuPage","Steeple Run Subdivision (PWS)","percent_unknown",0,0,0
"5975","IL0437160","DuPage","Steeple Run Subdivision (PWS)","percent_unknownnotlead",0,0,0
"5976","IL0437160","DuPage","Steeple Run Subdivision (PWS)","Total",672,672,0
"5977","IL0314860","Cook","Steger (PWS)","percent_lead",0.1,0.1,0
"5978","IL0314860","Cook","Steger (PWS)","percent_unknown",99.9,99.9,0
"5979","IL0314860","Cook","Steger (PWS)","percent_unknownnotlead",0,0,0
"5980","IL0314860","Cook","Steger (PWS)","Total",3425,3425,0
"5981","IL0535100","Ford","Stelle Community Assn (PWS)","percent_lead",0,0,0
"5982","IL0535100","Ford","Stelle Community Assn (PWS)","percent_unknown",0,0,0
"5983","IL0535100","Ford","Stelle Community Assn (PWS)","percent_unknownnotlead",0,0,0
"5984","IL0535100","Ford","Stelle Community Assn (PWS)","Total",52,52,0
"5985","IL1775235","Stephenson","Stephenson Mobile Estates (PWS)","percent_lead",0,0,0
"5986","IL1775235","Stephenson","Stephenson Mobile Estates (PWS)","percent_unknown",0,100,-100
"5987","IL1775235","Stephenson","Stephenson Mobile Estates (PWS)","percent_unknownnotlead",100,0,100
"5988","IL1775235","Stephenson","Stephenson Mobile Estates (PWS)","Total",90,90,0
"5989","IL0315850","Cook","Sterling Estates MHP (PWS)","percent_lead",0,0,0
"5990","IL0315850","Cook","Sterling Estates MHP (PWS)","percent_unknown",49.9,49.9,0
"5991","IL0315850","Cook","Sterling Estates MHP (PWS)","percent_unknownnotlead",0,0,0
"5992","IL0315850","Cook","Sterling Estates MHP (PWS)","Total",801,801,0
"5993","IL1030450","Lee","Steward (PWS)","percent_lead",0,0,0
